	Domain	Phylum	Class	Order	Family	Genus
3777ce252ff2182ab0bd69ce871a34f3765825b3	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
8ce43e94e43e29271368254ff283016c5cc9b8c3	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rhodovastum
fd80bebbb49064d495f9a5e205a1e9923f57f760	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter
f67628ebd33dc50c451eb1b0b67fd42f5b70981f	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
fe92853811e2188ee3daee5a0b0d7eaede6f6e62	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
03d4ca246d7ed7bcca020028ec77ba66e014268c	Bacteria	Bacillota	Bacilli	Caryophanales	Bacillaceae	Domibacillus
fcec0dbe934f60a9ec4527631c166a95ee0e386c	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Cohnella
60a80d6f66a0b2243af7d8e08a56a948282fe2cf	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
f1e57fb68fb2d7b709931665ec27881f6ad679a5	Bacteria	Actinomycetota	Coriobacteriia	Anaerosomatales	Anaerosomataceae	Anaerosoma
95b899ec82c599a31ff1b71aa3ed1a47260175d9	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
47bf3100eb12471aac2b1bc033fcb46370d252e8	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
9b4a2059ef5f105c901c9683d0d549c9d83dab09	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
06a49dbc5aeb179644da31a7633f3ebd7fa4e18c	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
362af482d933379c206e1c010ac92757e483adeb	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
e657c5dbdb4a32ec9e81adeeb90dc8b3d1a73f68	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfovulcanus
2fa4a8b720112595bd5fbb746ba49fe0eb70d84e	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Couchioplanes
e1a3033874f92e02baf8f9130570bb2fe4d2048c	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
c27b8d8f130918e0c321a5b96f706f3232e4ad38	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Spirillospora
0a2e1585f65eb80ea5fa87f0d60882ce484c933c	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
2c71ccc4b1a05a00c7da5835bc2176ae04e7f923	Bacteria	Acidobacteriota	Acidobacteria_Gp5	Gp5	Gp5	Gp5
480d3c520d63b9ddd1634d000c50a06fe66c354e	Bacteria	Acidobacteriota	Acidobacteria_Gp5	Gp5	Gp5	Gp5
cbbd7a5f8b037a8494d3bfa04b1c0c880235446a	Bacteria	Pseudomonadota	Deltaproteobacteria	Dissulfuribacterales	Dissulfuribacteraceae	Dissulfuribacter
5b85a8b784d297c7a2067c818979ba719de37796	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
d7ae7b1ae534e7ce68c1453cd8a1c3ab0f7cad23	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
a76329ac3c0fb1df9b66e94db33992ea09e4eae1	Bacteria	Pseudomonadota	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfovirga
ab65be600c96e972394bb007dc7bce8298b9c492	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
38c3154b6ff48083d96d5305cc54a0128190b599	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
b6eba21415bb0054c54784bfa3c1e718be0c6857	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Devosia
89593a3958a313a0f3178f2333df4537a38ae2ff	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Nitrobacter
f593bf64ce2e0d23de406e032320425016c28771	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus
dab2f04f82a7c22b92491fcf452cce13b65934ce	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
b1650d683e0626db4e8f7ac09fe40c6856589a09	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
f4224418f7e9669ca2d31b3fec66d3efd1278656	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter
deab2888b39f4647b2ff39934285e61619f53f38	Bacteria	Actinomycetota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola
8a72d9d817337c2a89dd417cbe5c06ae19c1e693	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
610dfa5008a644eeaec2afc70246d0d87f5529f4	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
84c086b0af5319f8512002118833f70c0ba35852	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
f8ee8e83434f7b679b161041b650de86e6279533	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
76f0f02075f1e23222135df551de10a722fd6bcd	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
dd3e22cf9d9d8ef8fe2ed6befab5810bc1324fa2	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
1752c68b95d3ce03be95fb30272a8932e4f603e4	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis
28c745476a6b33cfd55e2261ab9fd3238caaf327	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus
5445075d0d6937fde57643e7c67e43193cd0284e	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
5400208561f6ac7e8aa5bdba39650d98df247042	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
617bb84a75628454e20f726f3c65c8a78e264509	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Frankiaceae	Frankia
135166b7645bf34057c35172b21fd5c7ea1e93aa	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
c6beaf954078e87e6f121e0fd6c3b5322065c51f	Bacteria	Pseudomonadota	Deltaproteobacteria	Deltaproteobacteria_incertae_sedis	Dissulfurirhabdus	Dissulfurirhabdus
c69ded60c917b4fb475f20beb450629a321d7103	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Spirillospora
cfc4bb7b6a0c24213b5cbcdbd211263e3cef635e	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Myxococcaceae	Aggregicoccus
83ffe8a70811dd76dce4e83909384b2c4368c9ca	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia
ee7239a5d74d155e1b8d826a1fd1b0a17b390958	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiales_incertae_sedis	Aciditerrimonas
c6488e0ba7f95290a18903fe3435c61d9bbe81cd	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium
b94b5974ac9ce91822ac86fa996c2ee38d8d04a3	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
89ffdc581da1d6b684bef70c8ff2c8158fe18cca	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
8f1758b14c5a0f8aeca3e3cfb64ef41f22b1c21b	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
12658b0b19a4ac678c6e9b6afc816fa5d3cfc9ee	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus
0933e50a893d6798668e32bd50eb8a12cf7f4564	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
0ff7d4cfa5ac14c063a9d85a56ce3def28a2dc9f	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Thiobacter
6812859530e27f8c79e95bc88477ebd6681fea69	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus
de408e01e0b765ebd223c0bb66db57f6961d1f1b	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
866f938e93760ec706d4b3a0b3e0da1ea6fe665a	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
0fabfd78b9e07020cc8ee54e3634652ba5340561	Bacteria	Acidobacteriota	Acidobacteria_Gp13	Gp13	Gp13	Gp13
5aa1b087ad15ad992bca59ddf1c4885a7dea2b0c	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
10904f82394b622bad5a28fedc354ff9f6369296	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
cab911fd55618cc1054a399957011c0752764ed8	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
83cfa9fc2a7bae501c6cb6629441214b3aa4f564	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Ensifer
6705f65c4ee15c51d4ec1aacafccc32c65871799	Bacteria	Elusimicrobiota	Elusimicrobia	Elusimicrobiales	Elusimicrobiaceae	Elusimicrobium
ce1a6fcbfc348f282269bca2d2724cfb54d73d9a	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
902fabc463b209796dc25bac429691e2b1b4c911	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella
b797c95d36808e56312fe88ce5f0c54b14fb1a51	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea
602c6ed763b751a169ac0479d77deb335da4f428	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
b7a53b39a74e7c07d5eb14e7df3f1fddfcdbdb8c	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Spirillospora
80b02e072cd98fa7e83dce8346db001ed42640ba	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Polyangiaceae	Racemicystis
ef1e0584b20573ab8e4c1aef9518437343a59d74	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter
090805faec7ba4f95ea0d3cfbdc61b037feda784	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Rhodoplanes
5fecbbade5856db045d0c5c2edbb421b7dfe4ec5	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
721cbae9734ace8ae7b3eb08cbb402192bad6514	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Beijerinckiaceae	Methylocella
06294ae707047fbe9825aeea0c9af1092994bd39	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea
ae1c92c14efc9a9bbe081d18e9a2ef4dc5e9b29f	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria
7a04c9ef9ff726e3c38996d80f8baf6636b05908	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Stellaceae	Stella
4c25e4638e76f9a59311b63c4b786b0770ce75f0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Lentimicrobiaceae	Lentimicrobium
160f0e92b72b41f6cb31c48ffdcc1b8236e02e5d	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
8b4bbd463c0caaf9b668250d317ce99ec9ce6f3c	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
665086ac7b539b5ad2c6dcd612f35afc465257e1	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium
430b7541cea8dce6803f171729343b5342485d41	Bacteria	Actinomycetota	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium
b8eb1080d0cd291e56ebb0775468f3597b92657d	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Roseisolibacter
d4d890c6c34daa09535ef7e3c728b2a0196e5a7a	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Arenibaculum
09b5e39f60cdff276b3b1962c9f025e637aa0a7c	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae 1	Clostridium sensu stricto
951db8cbd3d4e263619d44622603ef02b0e9563d	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
3b9e8df3a1b918fb7a86cc5d8d012d56abf7dc18	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium
cfb43f52d6aeb3d0c34fa396a1030e7b839e0f0f	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
e9c88f82f53019abc7fed10fc8e6a8b4d03531af	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter
15a45dc6113171f7f8cad35f639219dca9b6745f	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
b11efafe4ef814c2c1f2ec505a1c5ae49f722f33	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
6e546759544c36087f600235648aa2f5392d5993	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
b97d958e6870b653ece088681e8ec4ecbc42f398	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
f62b647c6d8e84b485150d5aeebf4f4e3c8363c7	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum
12396788e7bfad5437876fa4663dfb615ea4f85f	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
616ea9c456036da5be54630eb7da39492fbfbb34	Bacteria	Actinomycetota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Thermotunica
7073a7463be06affd9f3d1a2b763e546f512e6d5	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter
dc6eab75b6af126f58be805e986785a09e32c9d9	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
b6ac7e5261c751fe009e2c907f1862426a82724a	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus
153e791ff634d21d240bae6f2459a11351126240	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavitalea
a91938c409a6b92f3788929080268e72cbc4f4c4	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
1a76c114fb4eedb6fead87ffeb37c4147776a9a6	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
26af33afb86a916687ec3710217290f3db712984	Bacteria	Bacillota	Bacilli	Caryophanales	Alicyclobacillaceae	Tumebacillus
bcf39748c35e53d25fc36c2de649c515bd38c560	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Flavisolibacter
c8afc4549de78ebcc1f22f37aa741a21b1d152d0	Bacteria	Bacteroidota	Chitinophagia	Chitinophagales	Chitinophagaceae	Niabella
f0a92e0361b4772e3f621269a03fe6863997a81d	Bacteria	Pseudomonadota	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Acidibacter
0b9dec2496d45c4dff97c536a05db9c1211108f7	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Pedomicrobium
0ec38c5f7bd7443fc28816afe99b803b05cfe2e2	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
0e9279ce76aad0eac71c14833dbac71bfabd73ae	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
fe4ce05fa6d22330aaa0be36a73bf9e5355ef63d	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Cohnella
1a0e9486ce92f5d50fd1715c2389bd02f6aa744a	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
93cf8a35c88dc6e125b01ed4aa2141fa7a24f8d0	Bacteria	Acidobacteriota	Acidobacteria_Gp5	Gp5	Gp5	Gp5
ecbea11c2687e6fb8b9be8a09994c6fd075e0613	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
29a29e03f8b42fb65f292d38959b6bd54c571101	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
46f036746744fdbe9e50b35d59d721f45f983178	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
35a5819be1bdfd997102bb3fb366a06fedfb895d	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
11e909af8455a2425b3828f99c7ddcad439469f5	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
8044fdc77540364d7b4cbf2ea776ada53a7addda	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
f37c63ff08fdf1b8d02dd7072a41144f1dddbfca	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
cf1b1a3b398decc50d1a6f7aba4fc9aab6077e26	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Occallatibacter
a87b20be87f09fdf7249dc3bf05ef3c78d007340	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
b7a18a15306dcec2e255634168ddb96f6ba9f6fb	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter
1a2aeb368126747c7aa6c6865b9fdd70e2843e9c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidibrevibacterium
8bb054c582fbe21fd4ff365353dbdc7ba85d8888	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Treboniaceae	Trebonia
4c789ab62c621d6849bffb7c2b9fbac83b627192	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
a796017708349fbfa08cdc0a60dd76576fd170ed	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
6d09922a037108369f2e7f0b3d8d75c61a92c0ae	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
8d9ea17bea7a14c2ce25397b1a85819c78fdef70	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia
74e3f3a16821eeeeaabe63f171ab664701bff34a	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Baekduiaceae	Baekduia
904a3cafb9e3c6d17cf101619525b6a8561ddebd	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
a43cc101564de49da6106f0283e26b9670485127	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Rhabdothermincola
4b84f1184c7aab350b355f4f6c5ff8f10a571675	Bacteria	Actinomycetota	Actinobacteria	Streptosporangiales	Thermomonosporaceae	Actinoallomurus
2d4da443f4c5157207d10a04baddd1e1dc25718c	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
64a4ebd255464cd9c82b697956b045b6c35e51b0	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
89d6c5157076a0fba3c51381bf93026df9d2e755	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
43dfcb1ec7173fc26d2805a12d3b4061cea3164c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Lentimicrobiaceae	Lentimicrobium
50c51f814a460ddd97857cecade68e4e46606366	Bacteria	Pseudomonadota	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfovulcanus
6df88b93f271213212e3bb58580aa1baead2b132	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria
b5bfcd5091e0a2cde0e247473e38c80ba9827261	Bacteria	Cyanobacteriota	Cyanophyceae	Oscillatoriales	Oscillatoriaceae	Sodalinema
e3e4db5ed8e78e8e8be3f98f53918b18c8014c11	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
9b5f88ab274e8d6c32362f44746b1f8bdcb80fc7	Bacteria	Bacillota	Bacilli	Caryophanales	Paenibacillaceae	Cohnella
9899194d0aebffaebdc908dd7bc0bbc15c180f00	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Usitatibacteraceae	Usitatibacter
18eb31e3cdb057ec4ede16be48e26778bb45a166	Bacteria	Acidobacteriota	Acidobacteria_Gp2	Gp2	Gp2	Gp2
9247d239768ff12ca367c07b153cd6506abba7e9	Bacteria	Actinomycetota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora
d32f2b0336627e31b9c5dff6134d34e3f61b0ca0	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola
e7fac79b622dae7e949bb29a4881733b6e8cbab8	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingosinicellaceae	Sphingosinicella
d7a5a88cfdf8826c57dce913e6b9d93194d52126	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
4e5fc11745ccc39269d02cce57cf2671721f8d69	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
e3c96311b92a2ea278ef9754daceb444ada2c95b	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Parviterribacteraceae	Parviterribacter
57792410803149c76944e679c8d543aba0a74373	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
f61a7ac357c8a7a59c094e76d27f775aa0933c46	Bacteria	Thermomicrobiota	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter
ccd73ef3ab38681c6c0f12b36d489808cc8030df	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
4310354c4445b7f8605c72e9818309f9ce103355	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
d793b8cbaab9f6221993211fadce86bb955d1c6e	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter
6d8ce448c3748e1c351205455532dd473eb46a8c	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Arenibaculum
8d71969f91f8e187a95ffe6e5db0daecd7a6e1ad	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Pseudorhodoplanes
fa5be2f020c4b605377f647dd62dd7fe229024ec	Bacteria	Actinomycetota	Thermoleophilia	Solirubrobacterales	Paraconexibacteraceae	Paraconexibacter
fa637e7daaf53937f3cce57f823de6ed31139f3c	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Blastochloridaceae	Blastochloris
367b8273fa107c49bda121d06fde50082e86e296	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
edbbe730307b702613e38fcf3e1e96bc82432aa2	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
c523240894c4929dbaf837a54be4aeae217d9835	Bacteria	Actinomycetota	Nitriliruptoria	Egibacterales	Egibacteraceae	Egibacter
699ec212bb607508f4877b8dee888c92c6c3ec4b	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter
b477e41698c80066ffa95f3a73a7a64ad0ecb4af	Bacteria	Pseudomonadota	Hydrogenophilalia	Hydrogenophilalia_incertae_sedis	Pelomicrobium	Pelomicrobium
6b69c9f65294926557e85c0eb7fcfe2be30605f3	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Rhodomicrobium
5d4506540643030247d1f0f88af82731ba82cb61	Bacteria	Acidobacteriota	Acidobacteria_Gp3	Gp3	Gp3	Gp3
8e2b17d171670dbaaaa1db852bf257d4058c296d	Bacteria	Acidobacteriota	Acidobacteria_Gp1	Gp1	Gp1	Gp1
e87be829377ea7448721d7f69c01e269c65fa015	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Hypericibacter
ced590812547782d2ddc831ed1d4a5720d6073ef	Bacteria	Pseudomonadota	Deltaproteobacteria	Deltaproteobacteria_incertae_sedis	Dissulfurirhabdus	Dissulfurirhabdus
a97dfbfc3fd11e2c2a1b57d75feb8ff07ceed7c7	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ectothiorhodosinus
d9aa77a1342a6d280b686773ea107fb660b7b896	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
0462157a15025ebe74fb9b92be623cc1571e885b	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus
4c6aa08c888c297fc320754c03abfc57b0f4d29c	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
9d4f00897dbee29aceedb5e3149319a8dd02db40	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	Gemmatirosa
9cc3e5da07ede501834da5cdfb68a5573abfab2a	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
4ac874128c2dd8d1a3c8e9a65e061b8e4c40dead	Bacteria	Pseudomonadota	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix
